DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		7q36.1	7	150387372	ZNF775	ZNF775			285971			rs7810240-?	rs7810240	0	7810240	intron_variant	0	NR	2E-7	6.698970004336019		0.015	unit decrease	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		8p23.3	8	1771328	CLN8	CLN8			2055			rs34030778-?	rs34030778	0	34030778	stop_gained	0	NR	4E-8	7.3979400086720375	(AA)	0.124	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		8q12.3	8	63563681	intergenic	LOC102724612 - RN7SKP135	102724612	106480875		88199	45673	rs114007472-?	rs114007472	0	114007472	intergenic_variant	1	NR	8E-7	6.096910013008056	(AA)	0.071	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		10q21.1	10	58827232	BICC1	BICC1			80114			rs72804453-?	rs72804453	0	72804453	intron_variant	0	NR	8E-11	10.096910013008056	(AA)	0.078	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		12q14.1	12	58041829	intergenic	ST13P8 - LOC105369784	338805	105369784		57068	39379	rs116616455-?	rs116616455	0	116616455	intergenic_variant	1	NR	7E-7	6.154901959985743	(AA)	0.047	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		12q21.31	12	84947358	LOC102724680	LOC102724680			102724680			rs112209655-?	rs112209655	0	112209655	intergenic_variant	0	NR	2E-7	6.698970004336019	(AA)	0.066	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		12q24.21	12	113940539	RBM19	RBM19			9904			rs143838781-?	rs143838781	0	143838781	intron_variant	0	NR	4E-7	6.3979400086720375	(AA)	0.061	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		13q12.12	13	22791997	intergenic	DDX39AP1 - RPL7AP73	646164	100873817		85785	11296	rs138270994-?	rs138270994	0	138270994	intergenic_variant	1	NR	6E-7	6.221848749616356	(AA)	0.045	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		13q33.1	13	102066314	FGF14	FGF14			2259			rs2607653-?	rs2607653	0	2607653	intron_variant	0	NR	1E-7	7.0		0.023	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		15q13.2	15	30060226	intergenic	SYNGR2P1 - GOLGA8J	283698	653073		14146	22401	rs76043556-?	rs76043556	0	76043556	intron_variant	1	NR	7E-7	6.154901959985743	(AA)	0.058	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		15q26.3	15	101854599	intergenic	OR4F13P - LOC105376730	390651	105376730		4275	17083	rs117168171-?	rs117168171	0	117168171	intergenic_variant	1	NR	2E-7	6.698970004336019	(AA)	0.066	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		16p12.2	16	23383078	intergenic	SCNN1B - COG7	6338	91949		1779	5415	rs250567-?	rs250567	0	250567	intergenic_variant	1	NR	1E-7	7.0	(AA)	0.072	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		16q12.1	16	47050042	intergenic	DNAJA2 - NETO2	10294	81831		76328	31478	rs80147136-?	rs80147136	0	80147136	intergenic_variant	1	NR	2E-8	7.698970004336019	(AA)	0.071	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		17q25.3	17	81706393	MRPL12	MRPL12			6182			rs73354145-?	rs73354145	0	73354145	intron_variant	0	NR	3E-7	6.522878745280337		0.018	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		19p13.11	19	19609590	PBX4	PBX4			80714			rs57504626-?	rs57504626	0	57504626	intron_variant	0	NR	6E-7	6.221848749616356	(EA)	0.014	unit decrease	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		21q21.1	21	15497529	intergenic	CYCSP42 - LOC105369302	343727	105369302		6747	25345	rs2823310-?	rs2823310	0	2823310	intron_variant	1	NR	3E-7	6.522878745280337	(AA)	0.043	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		21q21.1	21	19649854	LOC105372744	NIPA2P3 - LOC100288151	100128057	100288151		18080	89830	rs62210650-?	rs62210650	0	62210650	intergenic_variant	1	NR	7E-7	6.154901959985743	(AA)	0.064	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		22q13.1	22	37736644	TRIOBP	TRIOBP			11078			rs58847779-?	rs58847779	0	58847779	intron_variant	0	NR	7E-7	6.154901959985743	(AA)	0.039	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		1q24.2	1	170674137	PRRX1	PRRX1			5396			rs6693796-?	rs6693796	0	6693796	intron_variant	0	NR	6E-8	7.221848749616356		0.019	unit increase	Affymetrix, Illumina [8129838] (imputed)	N	response to simvastatin, type II diabetes mellitus, total cholesterol change measurement, response to fenofibrate	http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://www.ebi.ac.uk/efo/EFO_0007806, http://purl.obolibrary.org/obo/GO_1901557	GCST004765	Genome-wide genotyping array
2017-09-21	28736931	Rotroff DM	2017-07-24	Clin Pharmacol Ther	www.ncbi.nlm.nih.gov/pubmed/28736931	Genetic Variants in HSD17B3, SMAD3, and IPO11 Impact Circulating Lipids in Response to Fenofibrate in Individuals With Type 2 Diabetes.	LDL cholesterol change in response to fenofibrate in statin-treated type 2 diabetes	781 European ancestry individuals, 138 African American ancestry individuals, 345 unknown ancestry individuals		1p21.3	1	98677991	SNX7	SNX7			51375			rs9285630-?	rs9285630	0	9285630	intron_variant	0	NR	8E-7	6.096910013008056	(EA)	0.022	unit decrease	Affymetrix, Illumina [8129838] (imputed)	N	LDL cholesterol change measurement, response to simvastatin, type II diabetes mellitus, response to fenofibrate	http://www.ebi.ac.uk/efo/EFO_0007804, http://purl.obolibrary.org/obo/GO_1903491, http://www.ebi.ac.uk/efo/EFO_0001360, http://purl.obolibrary.org/obo/GO_1901557	GCST004764	Genome-wide genotyping array
